fact_id,time_id,region_id,segment_id,reason_id,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
657,9,1,7,7,330,41,16,25,355,1376983573.203167,173288067.76395592,68113430.57156697,105174637.19238897,1482158210.395556,0.0484848484848484,0.9515151515151516,0,0,0,Đạt,2026-06-14
658,10,1,7,7,355,29,21,8,363,1482158210.395556,125873801.1007352,99401255.036255,26472546.0644802,1508630756.4600365,0.0591549295774647,0.9408450704225352,0,0,0,Đạt,2026-06-14
659,11,1,7,7,363,8,7,1,364,1508630756.4600365,28014307.61583418,22615466.446348447,5398841.169485733,1514029597.629522,0.0192837465564738,0.9807162534435262,0,0,0,Đạt,2026-06-14
660,12,1,7,7,364,7,32,-25,339,1514029597.629522,30676716.93027833,118143085.04670142,-87466368.11642309,1426563229.513099,0.0879120879120879,0.912087912087912,0,0,0,Đạt,2026-06-14
661,1,1,7,8,367,54,15,39,406,1037361377.072322,146964717.11108893,45189938.01311405,101774779.09797488,1139136156.170297,0.0408719346049046,0.9591280653950952,0,0,0,Đạt,2026-06-14
662,2,1,7,8,406,7,29,-22,384,1139136156.170297,16706248.2259395,84951613.92691074,-68245365.70097125,1070890790.4693254,0.0714285714285714,0.9285714285714286,0,0,0,Đạt,2026-06-14
663,3,1,7,8,384,18,16,2,386,1070890790.4693254,47253984.42500314,38128959.67194865,9125024.753054492,1080015815.22238,0.0416666666666666,0.9583333333333334,8,0,0,Cần kiểm tra,2026-06-14
664,4,1,7,8,386,43,25,18,404,1080015815.22238,105158828.5002752,78679430.57938588,26479397.92088932,1106495213.1432693,0.0647668393782383,0.9352331606217616,9,0,0,Cần kiểm tra,2026-06-14
665,5,1,7,8,404,49,35,14,418,1106495213.1432693,122544025.64086492,85699779.24754958,36844246.39331535,1143339459.5365846,0.0866336633663366,0.9133663366336634,0,0,0,Đạt,2026-06-14
666,6,1,7,8,418,50,27,23,441,1143339459.5365846,168627274.2907578,79261894.1173436,89365380.1734142,1232704839.7099988,0.0645933014354067,0.9354066985645932,0,0,0,Đạt,2026-06-14
667,7,1,7,8,441,31,19,12,453,1232704839.7099988,95344671.86822908,43255287.364110254,52089384.50411882,1284794224.2141178,0.0430839002267573,0.9569160997732428,0,0,0,Đạt,2026-06-14
668,8,1,7,8,453,7,33,-26,427,1284794224.2141178,21297487.998396065,81776811.91888614,-60479323.92049007,1224314900.2936275,0.0728476821192053,0.9271523178807948,0,0,0,Đạt,2026-06-14
669,9,1,7,8,427,8,27,-19,408,1224314900.2936275,23059583.727511257,74364577.6864918,-51304993.95898055,1173009906.3346472,0.063231850117096,0.936768149882904,0,0,0,Đạt,2026-06-14
670,10,1,7,8,408,25,8,17,425,1173009906.3346472,59385404.85838319,26157397.526663303,33228007.33171989,1206237913.666367,0.0196078431372549,0.9803921568627452,0,0,0,Đạt,2026-06-14
671,11,1,7,8,425,26,36,-10,415,1206237913.666367,87730326.07774359,91352572.87521008,-3622246.7974665016,1202615666.8689003,0.0847058823529411,0.9152941176470588,8,5,0,Cần kiểm tra,2026-06-14
672,12,1,7,8,415,58,33,25,440,1202615666.8689003,190108049.39383817,91449533.28355256,98658516.1102856,1301274182.979186,0.0795180722891566,0.9204819277108434,0,0,0,Đạt,2026-06-14
673,1,1,8,1,100,14,7,7,107,398254760.7942036,65749979.72931238,31143536.34153904,34606443.38777334,432861204.1819769,0.07,0.93,0,0,0,Đạt,2026-06-14
674,2,1,8,1,107,7,5,2,109,432861204.1819769,27232963.391486917,22320594.270711463,4912369.12077545,437773573.3027524,0.0467289719626168,0.9532710280373832,0,0,0,Đạt,2026-06-14
675,3,1,8,1,109,8,5,3,112,437773573.3027524,27088188.19208651,19213403.140740182,7874785.051346328,445648358.3540987,0.0458715596330275,0.9541284403669724,0,0,0,Đạt,2026-06-14
676,4,1,8,1,112,10,5,5,117,445648358.3540987,39249435.215782486,21923223.71053646,17326211.505246025,462974569.8593447,0.0446428571428571,0.9553571428571428,0,0,0,Đạt,2026-06-14
677,5,1,8,1,117,13,10,3,120,462974569.8593447,59693695.32124018,43440972.12222508,16252723.199015103,479227293.0583598,0.0854700854700854,0.9145299145299144,0,0,0,Đạt,2026-06-14
678,6,1,8,1,120,8,10,-2,118,479227293.0583598,27403005.969643094,42904700.392324,-15501694.422680909,463725598.6356789,0.0833333333333333,0.9166666666666666,0,0,0,Đạt,2026-06-14
679,7,1,8,1,118,5,6,-1,117,463725598.6356789,22805459.62483214,27660496.02763449,-4855036.402802356,458870562.2328765,0.0508474576271186,0.9491525423728814,0,0,0,Đạt,2026-06-14
680,8,1,8,1,117,9,3,6,123,458870562.2328765,37192377.12425797,11494950.448299464,25697426.67595851,484567988.9088351,0.0256410256410256,0.9743589743589745,0,0,0,Đạt,2026-06-14
681,9,1,8,1,123,13,11,2,125,484567988.9088351,45109627.10079964,49888026.25769919,-4778399.156899549,479789589.7519355,0.089430894308943,0.9105691056910568,0,0,0,Đạt,2026-06-14
682,10,1,8,1,125,17,1,16,141,479789589.7519355,56274307.33941613,3484548.0546032297,52789759.2848129,532579349.0367484,0.008,0.992,0,0,0,Đạt,2026-06-14
683,11,1,8,1,141,13,5,8,149,532579349.0367484,60155798.733699776,20626450.855003167,39529347.878696606,572108696.915445,0.0354609929078014,0.9645390070921984,0,0,0,Đạt,2026-06-14
684,12,1,8,1,149,7,4,3,152,572108696.915445,26002761.55160534,14255146.216932967,11747615.334672373,583856312.2501173,0.0268456375838926,0.9731543624161074,0,0,0,Đạt,2026-06-14
685,1,1,8,2,136,2,11,-9,127,120519485.40934874,2089939.17540816,11176290.008387145,-9086350.832978984,111433134.57636976,0.0808823529411764,0.9191176470588236,0,0,0,Đạt,2026-06-14
686,2,1,8,2,127,9,5,4,131,111433134.57636976,6616254.150163514,5048958.041002827,1567296.1091606868,113000430.68553044,0.0393700787401574,0.9606299212598424,0,0,0,Đạt,2026-06-14
687,3,1,8,2,131,5,7,-2,129,113000430.68553044,3995767.930398001,6317413.575925864,-2321645.6455278634,110678785.04000258,0.0534351145038167,0.9465648854961832,0,0,0,Đạt,2026-06-14
688,4,1,8,2,129,18,1,17,146,110678785.04000258,12856708.266633784,947414.9194560406,11909293.347177744,122588078.38718031,0.0077519379844961,0.992248062015504,0,0,0,Đạt,2026-06-14
689,5,1,8,2,146,16,3,13,159,122588078.38718031,16661173.944656326,2348852.310123212,14312321.634533117,136900400.02171344,0.0205479452054794,0.9794520547945206,0,0,0,Đạt,2026-06-14
690,6,1,8,2,159,5,8,-3,156,136900400.02171344,4477104.814541526,8118936.002234967,-3641831.187693441,133258568.83402,0.050314465408805,0.949685534591195,0,0,0,Đạt,2026-06-14
691,7,1,8,2,156,1,2,-1,155,133258568.83402,938459.8422207911,1640158.0655749524,-701698.2233541613,132556870.61066584,0.0128205128205128,0.9871794871794872,0,0,0,Đạt,2026-06-14
692,8,1,8,2,155,10,12,-2,153,132556870.61066584,9576983.523055336,11585320.469956428,-2008336.9469010923,130548533.66376472,0.0774193548387096,0.9225806451612903,0,0,0,Đạt,2026-06-14
693,9,1,8,2,153,21,3,18,171,130548533.66376472,15538807.089142986,2386567.6505469885,13152239.438595995,143700773.10236073,0.0196078431372549,0.9803921568627452,0,0,0,Đạt,2026-06-14
694,10,1,8,2,171,5,15,-10,161,143700773.10236073,4868294.656416784,13579203.609274603,-8710908.952857822,134989864.1495029,0.087719298245614,0.912280701754386,0,0,0,Đạt,2026-06-14
695,11,1,8,2,161,14,12,2,163,134989864.1495029,12664888.73425105,12451888.397205517,213000.33704553545,135202864.48654842,0.0745341614906832,0.9254658385093169,0,0,0,Đạt,2026-06-14
696,12,1,8,2,163,12,4,8,171,135202864.48654842,8610032.069054393,3918198.904230743,4691833.164823649,139894697.65137208,0.0245398773006134,0.9754601226993864,0,0,0,Đạt,2026-06-14
697,1,1,8,3,190,20,16,4,194,622188084.3738979,64592887.84444457,58833809.751907565,5759078.092537008,627947162.466435,0.0842105263157894,0.9157894736842104,0,0,0,Đạt,2026-06-14
698,2,1,8,3,194,9,2,7,201,627947162.466435,29607278.61098136,7196721.837427647,22410556.77355371,650357719.2399887,0.0103092783505154,0.9896907216494846,0,0,0,Đạt,2026-06-14
699,3,1,8,3,201,18,7,11,212,650357719.2399887,58970251.17847499,23194140.90370124,35776110.27477375,686133829.5147624,0.0348258706467661,0.965174129353234,0,0,0,Đạt,2026-06-14
700,4,1,8,3,212,20,12,8,220,686133829.5147624,53514146.46408148,45376852.98924414,8137293.47483734,694271122.9895997,0.0566037735849056,0.9433962264150944,0,0,0,Đạt,2026-06-14
701,5,1,8,3,220,30,6,24,244,694271122.9895997,84420873.67820457,16789056.62505278,67631817.05315179,761902940.0427516,0.0272727272727272,0.9727272727272728,0,0,0,Đạt,2026-06-14
702,6,1,8,3,244,13,7,6,250,761902940.0427516,38370308.55435415,26267950.65018907,12102357.904165084,774005297.9469166,0.0286885245901639,0.971311475409836,0,0,0,Đạt,2026-06-14
703,7,1,8,3,250,31,20,11,261,774005297.9469166,94770957.53262736,76772128.71997617,17998828.812651202,792004126.7595677,0.08,0.92,0,0,0,Đạt,2026-06-14
704,8,1,8,3,261,18,24,-6,255,792004126.7595677,63814306.26142788,76754877.67579181,-12940571.414363936,779063555.3452038,0.0919540229885057,0.9080459770114944,0,0,0,Đạt,2026-06-14
705,9,1,8,3,255,30,18,12,267,779063555.3452038,100546453.7120314,69874352.8325278,30672100.879503597,809735656.2247074,0.0705882352941176,0.9294117647058824,0,0,0,Đạt,2026-06-14
706,10,1,8,3,267,12,13,-1,266,809735656.2247074,39051683.22089272,49198262.340791866,-10146579.119899146,799589077.1048082,0.048689138576779,0.951310861423221,0,0,0,Đạt,2026-06-14
707,11,1,8,3,266,22,6,16,282,799589077.1048082,84633079.74861133,16896992.747252516,67736087.0013588,867325164.1061671,0.0225563909774436,0.9774436090225564,0,0,0,Đạt,2026-06-14
708,12,1,8,3,282,24,9,15,297,867325164.1061671,79146598.54817475,27597336.41571116,51549262.1324636,918874426.2386308,0.0319148936170212,0.9680851063829788,0,0,0,Đạt,2026-06-14
709,1,1,8,4,172,17,7,10,182,241737398.2516644,27136329.383717086,8103381.77758353,19032947.60613356,260770345.85779795,0.0406976744186046,0.9593023255813954,0,0,0,Đạt,2026-06-14
710,2,1,8,4,182,17,16,1,183,260770345.85779795,25802295.010000248,24466012.360171475,1336282.649828773,262106628.5076267,0.0879120879120879,0.912087912087912,0,0,0,Đạt,2026-06-14
711,3,1,8,4,183,19,17,2,185,262106628.5076267,25166722.13944779,22048518.804977067,3118203.334470723,265224831.84209743,0.0928961748633879,0.907103825136612,0,0,0,Đạt,2026-06-14
712,4,1,8,4,185,14,14,0,185,265224831.84209743,21630978.18502724,22342129.915508445,-711151.7304812036,264513680.11161625,0.0756756756756756,0.9243243243243244,0,0,0,Đạt,2026-06-14
713,5,1,8,4,185,12,8,4,189,264513680.11161625,19435872.35611507,10865268.297925925,8570604.058189144,273084284.16980535,0.0432432432432432,0.9567567567567568,0,0,0,Đạt,2026-06-14
714,6,1,8,4,189,17,11,6,195,273084284.16980535,23284429.649554376,17025754.68458017,6258674.964974206,279342959.1347796,0.0582010582010582,0.941798941798942,0,0,0,Đạt,2026-06-14
715,7,1,8,4,195,17,13,4,199,279342959.1347796,20792756.891815428,15563025.731073257,5229731.160742173,284572690.29552174,0.0666666666666666,0.9333333333333332,0,0,0,Đạt,2026-06-14
716,8,1,8,4,199,20,8,12,211,284572690.29552174,31408928.54971085,11341449.075643014,20067479.47406784,304640169.76958954,0.0402010050251256,0.9597989949748744,3,8,0,Cần kiểm tra,2026-06-14
717,9,1,8,4,211,8,4,4,215,304640169.76958954,9772870.591528237,5061296.39222904,4711574.199299195,309351743.9688888,0.0189573459715639,0.981042654028436,0,0,0,Đạt,2026-06-14
718,10,1,8,4,215,30,18,12,227,309351743.9688888,43397482.28988988,26196952.69019282,17200529.59969706,326552273.5685858,0.0837209302325581,0.916279069767442,0,0,0,Đạt,2026-06-14
719,11,1,8,4,227,33,7,26,253,326552273.5685858,52260429.70480965,11805523.054829735,40454906.64997992,367007180.2185657,0.0308370044052863,0.9691629955947136,0,0,0,Đạt,2026-06-14
720,12,1,8,4,253,18,9,9,262,367007180.2185657,25189967.387195013,10493299.474222418,14696667.912972596,381703848.1315383,0.0355731225296442,0.9644268774703556,0,0,0,Đạt,2026-06-14
721,1,1,8,5,167,6,5,1,168,534991926.4565559,17276721.716761477,16272337.188747408,1004384.5280140694,535996310.98457,0.029940119760479,0.9700598802395208,8,0,0,Cần kiểm tra,2026-06-14
722,2,1,8,5,168,6,3,3,171,535996310.98457,16053030.900091054,9039258.004005885,7013772.896085171,543010083.8806552,0.0178571428571428,0.9821428571428572,0,0,0,Đạt,2026-06-14
723,3,1,8,5,171,12,5,7,178,543010083.8806552,38476074.22802873,16784767.557796232,21691306.670232497,564701390.5508877,0.0292397660818713,0.9707602339181288,0,0,0,Đạt,2026-06-14
724,4,1,8,5,178,22,2,20,198,564701390.5508877,78640708.7699945,5366382.274161539,73274326.49583296,637975717.0467206,0.0112359550561797,0.9887640449438202,0,0,0,Đạt,2026-06-14
725,5,1,8,5,198,27,17,10,208,637975717.0467206,71270046.12647478,52317247.021063626,18952799.10541116,656928516.1521318,0.0858585858585858,0.914141414141414,0,0,0,Đạt,2026-06-14
726,6,1,8,5,208,10,8,2,210,656928516.1521318,26050927.794046573,23546852.895709448,2504074.898337126,659432591.0504689,0.0384615384615384,0.9615384615384616,0,0,0,Đạt,2026-06-14
727,7,1,8,5,210,29,17,12,222,659432591.0504689,82503282.13755904,61538464.97704863,20964817.160510413,680397408.2109793,0.0809523809523809,0.919047619047619,0,0,0,Đạt,2026-06-14
728,8,1,8,5,222,18,17,1,223,680397408.2109793,47245804.7218402,43912087.58575808,3333717.136082128,683731125.3470615,0.0765765765765765,0.9234234234234234,0,0,0,Đạt,2026-06-14
729,9,1,8,5,223,19,4,15,238,683731125.3470615,59062484.34579938,11919891.22354658,47142593.1222528,730873718.4693143,0.0179372197309417,0.9820627802690582,0,0,0,Đạt,2026-06-14
730,10,1,8,5,238,13,2,11,249,730873718.4693143,46804673.71528767,6589223.24380625,40215450.47148142,771089168.9407958,0.0084033613445378,0.9915966386554622,5,8,5,Cần kiểm tra,2026-06-14
731,11,1,8,5,249,7,17,-10,239,771089168.9407958,18468700.055873863,48264396.28100047,-29795696.22512661,741293472.7156692,0.0682730923694779,0.931726907630522,0,0,0,Đạt,2026-06-14
732,12,1,8,5,239,6,12,-6,233,741293472.7156692,19467504.64659111,36955249.499745086,-17487744.853153978,723805727.8625152,0.0502092050209205,0.9497907949790796,0,0,0,Đạt,2026-06-14
733,1,1,8,6,158,2,13,-11,147,729511593.968992,7680593.248762044,69456389.38070816,-61775796.13194612,667735797.8370459,0.0822784810126582,0.9177215189873418,0,0,0,Đạt,2026-06-14
734,2,1,8,6,147,7,10,-3,144,667735797.8370459,38571361.9880381,43869044.282688536,-5297682.294650435,662438115.5423955,0.0680272108843537,0.9319727891156464,0,0,0,Đạt,2026-06-14
735,3,1,8,6,144,4,5,-1,143,662438115.5423955,14945993.724526769,19419636.36146233,-4473642.63693556,657964472.9054599,0.0347222222222222,0.9652777777777778,0,0,0,Đạt,2026-06-14
736,4,1,8,6,143,3,13,-10,133,657964472.9054599,14255559.749693625,51470366.81051783,-37214807.0608242,620749665.8446357,0.0909090909090909,0.9090909090909092,0,0,0,Đạt,2026-06-14
737,5,1,8,6,133,17,7,10,143,620749665.8446357,75503865.72646,36611272.628128,38892593.098332,659642258.9429678,0.0526315789473684,0.9473684210526316,0,0,0,Đạt,2026-06-14
738,6,1,8,6,143,2,2,0,143,659642258.9429678,8821194.911974408,10331363.442995196,-1510168.5310207885,658132090.411947,0.0139860139860139,0.986013986013986,4,3,0,Cần kiểm tra,2026-06-14
739,7,1,8,6,143,21,11,10,153,658132090.411947,88377905.2947664,59854664.70115143,28523240.59361497,686655331.005562,0.0769230769230769,0.9230769230769232,0,0,0,Đạt,2026-06-14
740,8,1,8,6,153,14,13,1,154,686655331.005562,75033479.75436488,59656779.92276499,15376699.831599891,702032030.8371618,0.0849673202614379,0.915032679738562,0,0,0,Đạt,2026-06-14
741,9,1,8,6,154,6,8,-2,152,702032030.8371618,31687607.797545847,32281978.144152388,-594370.3466065414,701437660.4905553,0.0519480519480519,0.948051948051948,0,0,0,Đạt,2026-06-14
742,10,1,8,6,152,7,12,-5,147,701437660.4905553,37955263.96081351,62045534.29314187,-24090270.332328364,677347390.158227,0.0789473684210526,0.9210526315789472,0,0,0,Đạt,2026-06-14
743,11,1,8,6,147,3,2,1,148,677347390.158227,11147460.718239425,8578390.868758645,2569069.84948078,679916460.0077077,0.0136054421768707,0.9863945578231292,0,0,0,Đạt,2026-06-14
744,12,1,8,6,148,1,6,-5,143,679916460.0077077,3806832.159748279,25292108.234167702,-21485276.074419424,658431183.9332883,0.0405405405405405,0.9594594594594594,0,0,0,Đạt,2026-06-14
745,1,1,8,7,196,29,17,12,208,598091620.5011008,74860251.68272799,47982153.99507919,26878097.687648803,624969718.1887496,0.086734693877551,0.9132653061224488,0,0,0,Đạt,2026-06-14
746,2,1,8,7,208,23,6,17,225,624969718.1887496,71641692.08317746,16476300.611646151,55165391.47153131,680135109.6602808,0.0288461538461538,0.971153846153846,0,0,0,Đạt,2026-06-14
747,3,1,8,7,225,16,7,9,234,680135109.6602808,48688060.3756976,18808895.489194304,29879164.88650329,710014274.5467842,0.0311111111111111,0.9688888888888888,0,0,0,Đạt,2026-06-14
748,4,1,8,7,234,17,3,14,248,710014274.5467842,60041703.05479553,7933726.448502814,52107976.60629272,762122251.1530769,0.0128205128205128,0.9871794871794872,0,0,0,Đạt,2026-06-14
749,5,1,8,7,248,29,10,19,267,762122251.1530769,95019711.10217436,33687025.08075248,61332686.02142188,823454937.1744988,0.0403225806451612,0.9596774193548387,0,0,0,Đạt,2026-06-14
750,6,1,8,7,267,6,19,-13,254,823454937.1744988,16659863.200876871,46664447.9608206,-30004584.759943727,793450352.4145551,0.0711610486891385,0.9288389513108616,0,0,0,Đạt,2026-06-14
751,7,1,8,7,254,10,16,-6,248,793450352.4145551,33160462.38025482,41009244.76018087,-7848782.379926048,785601570.034629,0.0629921259842519,0.937007874015748,0,0,0,Đạt,2026-06-14
752,8,1,8,7,248,32,12,20,268,785601570.034629,91838252.93088348,39408403.02693306,52429849.90395041,838031419.9385794,0.0483870967741935,0.9516129032258064,0,0,0,Đạt,2026-06-14
753,9,1,8,7,268,12,7,5,273,838031419.9385794,35144132.79095195,20682533.96490692,14461598.826045036,852493018.7646245,0.0261194029850746,0.9738805970149254,0,0,0,Đạt,2026-06-14
754,10,1,8,7,273,19,11,8,281,852493018.7646245,62716742.4024479,30985154.132127143,31731588.27032076,884224607.0349452,0.0402930402930402,0.9597069597069596,0,0,0,Đạt,2026-06-14
755,11,1,8,7,281,9,3,6,287,884224607.0349452,24750029.081407472,9209046.260754991,15540982.82065248,899765589.8555977,0.0106761565836298,0.98932384341637,0,0,0,Đạt,2026-06-14
756,12,1,8,7,287,16,24,-8,279,899765589.8555977,55457156.64558679,68291687.10987683,-12834530.464290038,886931059.3913077,0.0836236933797909,0.9163763066202092,0,0,0,Đạt,2026-06-14
757,1,1,8,8,119,8,8,0,119,253285955.6235633,19527585.23740309,15264227.66579658,4263357.571606515,257549313.19516975,0.0672268907563025,0.9327731092436976,0,0,0,Đạt,2026-06-14
758,2,1,8,8,119,7,3,4,123,257549313.19516975,14881063.74375786,6544110.016669333,8336953.727088528,265886266.92225832,0.0252100840336134,0.9747899159663864,0,0,0,Đạt,2026-06-14
759,3,1,8,8,123,17,2,15,138,265886266.92225832,30509218.0540696,4397430.9961008,26111787.057968795,291998053.9802271,0.016260162601626,0.983739837398374,0,0,0,Đạt,2026-06-14
760,4,1,8,8,138,12,3,9,147,291998053.9802271,25411400.446782257,6223610.03498917,19187790.411793087,311185844.3920202,0.0217391304347826,0.9782608695652174,0,0,0,Đạt,2026-06-14
761,5,1,8,8,147,13,10,3,150,311185844.3920202,28107405.32541265,20962509.772451844,7144895.552960802,318330739.94498104,0.0680272108843537,0.9319727891156464,0,0,0,Đạt,2026-06-14
